record_id,airline_code,airline_name,flight_number,origin_airport,destination_airport,departure_datetime,arrival_datetime,duration_min,status,delay_min,aircraft_type,cabin_class,seat,passenger_id,passenger_gender,passenger_age,passenger_nationality,booking_datetime,sales_channel,payment_method,ticket_price,currency,ticket_price_usd_est,bags_total,bags_checked
8187,B6,Jetblue,B64376,JFK,CUN,2024-07-10 02:07:00,2024-10-07 06:19:00,58.0,DELAYED,202.0,B787,ECONOMY,31E,8d5e8e60-2e7d-42a1-b160-03cfe1d1f61e,F,37.0,GT,2024-07-04 04:07:00,AGENCIA,TRANSFERENCIA,121.47,MXN,7.05,2,1
8188,CM,Copa Airlines,CM2248,PTY,MAD,2025-07-18 07:48:00,,,CANCELLED,,CRJ9,ECONOMY,,e5d4b524-cc12-4fac-a9d8-e3d0785a653e,F,24.0,CU,2025-06-15 09:07:00,AGENCIA,TRANSFERENCIA,75.42,USD,75.42,1,0
8189,IB,Iberia,IB9686,LAX,JFK,2025-08-09 01:23:00,2025-08-09 05:50:00,260.0,ON_TIME,0.0,B757,ECONOMY,36C,833a2474-1a2c-400c-b995-3a115793e750,F,55.0,CU,2025-05-05 02:37:00,UNKNOWN,PUNTOS,76.03,GTQ,9.73,0,0
8190,CM,Copa Airlines,CM9915,SAP,MEX,2025-02-03 12:56:00,2025-02-03 14:22:00,89.0,ON_TIME,0.0,B777,ECONOMY,34C,20d98a27-f351-4bb6-8cda-fe4568e32788,F,17.0,ES,2024-10-06 13:25:00,WEB,PUNTOS,64.44,GTQ,8.25,2,1
8191,AA,American Airlines,AA8180,BCN,PTY,2024-06-22 20:42:00,2024-06-22 21:26:00,51.0,ON_TIME,0.0,A320,ECONOMY,33C,f50979d1-d274-44ae-b238-d96df32a382b,M,21.0,US,2024-04-12 16:14:00,WEB,PUNTOS,92.3,USD,92.3,2,1
8192,CM,Copa Airlines,CM1013,MIA,PTY,2025-08-11 10:50:00,2025-11-08 11:53:00,53.0,ON_TIME,0.0,E190,ECONOMY,40B,b8704a15-2293-497a-978b-716c442f434a,M,22.0,MX,2025-09-26 02:14:00,AGENCIA,PAYPAL,89.56,USD,89.56,2,1
8193,AA,American Airlines,AA8959,LIM,SAL,2024-07-05 05:17:00,2024-07-05 10:59:00,345.0,ON_TIME,0.0,B787,ECONOMY,44C,a308ad54-0eef-4187-b1be-713bdb517e26,M,24.0,SV,2024-06-27 03:21:00,AEROPUERTO,PAYPAL,38.74,USD,38.74,1,0
8194,BA,British Airways,BA5549,MIA,BOG,2025-11-11 09:05:00,2025-11-11 12:46:00,213.0,ON_TIME,0.0,B738,ECONOMY,27D,458c373e-3f67-4011-96da-7cb46f0388b0,M,37.0,SV,2025-09-02 13:17:00,WEB,PAYPAL,85.8,USD,85.8,1,0
8195,FR,Ryanair,fr4140,MEX,SJO,2024-11-02 17:50:00,2024-02-11 21:27:00,195.0,ON_TIME,0.0,A319,ECONOMY,30B,9c2fbf4d-1917-457c-a1af-6a9b2e09f222,M,40.0,PE,2023-12-24 00:27:00,APP,TARJETA,64.36,USD,64.36,1,0
8196,CM,Copa Airlines,CM8435,BCN,LAX,2025-01-15 03:11:00,2025-01-15 07:46:00,255.0,ON_TIME,0.0,B757,ECONOMY,30D,a176f89d-de40-42da-8854-200f6de794b6,NOBINARIO,23.0,PA,2024-12-09 13:07:00,CALL_CENTER,PAYPAL,93.74,USD,93.74,1,0
8197,FR,Ryanair,FR7772,MIA,MAD,2025-07-23 01:41:00,2025-07-23 03:03:00,87.0,ON_TIME,0.0,CRJ9,ECONOMY,40A,e8bc9ea9-f362-47a2-83c2-f04999b457fb,F,53.0,MX,2025-06-12 00:52:00,AEROPUERTO,PUNTOS,81.77,USD,81.77,1,0
8198,AV,Avianca,AV5964,BOG,PTY,2025-03-24 06:44:00,2025-03-24 11:00:00,252.0,ON_TIME,0.0,CRJ9,ECONOMY,33E,b5d30128-ac2e-41c8-9212-6afd27d7168b,M,39.0,CR,2025-06-02 10:10:00,CALL_CENTER,PAYPAL,72.78,USD,72.78,0,0
8199,AV,Avianca,AV5469,LIM,MIA,2024-07-25 08:05:00,2024-07-25 10:42:00,164.0,ON_TIME,0.0,B767,ECONOMY,31D,b99540ad-15b1-4ef2-80d4-3851e8b90b97,F,13.0,MX,2024-05-23 06:33:00,AEROPUERTO,TRANSFERENCIA,114.27,GTQ,14.63,2,1
8200,B6,Jetblue,B66009,HAV,SAL,2025-01-22 13:53:00,2025-01-22 16:54:00,178.0,ON_TIME,0.0,A321,ECONOMY,42A,8b7b2977-710f-469e-9fc0-b41f2b6c7cc2,M,45.0,GT,2024-11-20 06:00:00,CALL_CENTER,TRANSFERENCIA,104.46,GTQ,13.37,1,0
8201,AV,Avianca,AV2804,SJO,GUA,2024-01-14 02:02:00,2024-01-14 07:08:00,303.0,ON_TIME,0.0,A319,ECONOMY,16F,086b982b-478d-47b7-a029-d590ed9e32d8,F,31.0,HN,2023-11-29 18:24:00,WEB,TRANSFERENCIA,100.38,MXN,5.82,1,0
8202,LA,Latam,LA0689,HAV,BOG,2024-01-05 12:32:00,2024-01-05 19:20:00,413.0,ON_TIME,0.0,B757,ECONOMY,21A,0240980e-f424-446b-817e-e40e66e7bd10,M,45.0,HN,2023-11-22 20:20:00,AGENCIA,TRANSFERENCIA,143.6,GTQ,18.38,1,0
8203,DL,Delta,DL2281,GUA,LIM,2024-06-14 10:52:00,,,CANCELLED,,E190,ECONOMY,,ef020e26-c968-42fc-80d3-6580521e92d6,M,46.0,CR,2024-03-30 09:55:00,WEB,EFECTIVO,83.29,GTQ,10.66,1,0
8204,IB,Iberia,IB3629,SAL,BOG,2025-09-19 06:11:00,2025-09-19 07:11:00,50.0,ON_TIME,0.0,B777,ECONOMY,33C,28d70bd2-2ff0-4b38-905c-04e341005d74,F,16.0,US,2025-05-22 08:19:00,CALL_CENTER,PUNTOS,86.01,USD,86.01,1,0
8205,DL,Delta,DL0407,PTY,BCN,2024-07-18 18:34:00,2024-07-18 21:57:00,190.0,ON_TIME,0.0,A320,ECONOMY,24C,f3a03c57-b77f-4f2d-a61c-d95cf076bf6c,F,37.0,UNKNOWN,2024-03-27 09:38:00,AEROPUERTO,EFECTIVO,104.39,EUR,113.79,2,1
8206,UA,United,UA3070,PTY,LAX,2025-01-03 02:33:00,2025-01-03 09:31:00,412.0,ON_TIME,0.0,A321,ECONOMY,29F,f7633420-d6c3-420c-93f4-1a12df784465,F,51.0,CU,2024-10-11 17:01:00,WEB,TRANSFERENCIA,78.78,USD,78.78,1,0
8207,UA,United,UA6438,JFK,SAP,2025-06-10 08:02:00,2025-10-06 13:04:00,164.0,DELAYED,126.0,B737,ECONOMY,22B,9976e02e-2eb5-4991-8387-4e034911735e,M,61.0,PA,2025-03-04 19:39:00,APP,TRANSFERENCIA,44.0,USD,44.0,2,1
8208,AV,Avianca,AV0216,BOG,CUN,2025-11-13 22:10:00,2025-11-14 01:01:00,180.0,ON_TIME,0.0,CRJ9,ECONOMY,34C,9618dbb9-4424-4987-9bff-cd89dd4773ac,M,39.0,ES,2025-09-15 08:56:00,AGENCIA,PAYPAL,61.59,MXN,3.57,1,0
8209,AV,Avianca,AV4469,BCN,CUN,2024-06-29 20:40:00,2024-06-30 00:54:00,254.0,ON_TIME,0.0,CRJ9,ECONOMY,23E,19d68f83-db36-40c2-9d94-4e29f2c2d35b,F,9.0,HN,2024-04-24 21:31:00,AEROPUERTO,EFECTIVO,75.9,USD,75.9,2,1
8210,FR,Ryanair,FR8756,MEX,BOG,2025-08-20 02:48:00,2025-08-20 06:48:00,238.0,ON_TIME,0.0,B787,BUSINESS,7A,cd7d0631-e3be-4a9d-bf06-90556d3ee092,F,15.0,GT,2025-05-31 02:59:00,APP,EFECTIVO,169.36,USD,169.36,2,1
8211,WN,Southwest,WN7250,BOG,GUA,2024-05-13 06:26:00,2024-05-13 10:12:00,230.0,ON_TIME,0.0,CRJ9,ECONOMY,23D,353f0228-06a7-48dd-bf36-a80cd55e67ad,F,34.0,PE,2024-03-24 22:52:00,WEB,PAYPAL,120.48,USD,120.48,1,0
8212,CM,Copa Airlines,CM8807,BOG,HAV,2025-10-21 08:57:00,2025-10-21 10:26:00,71.0,ON_TIME,0.0,A321,ECONOMY,22C,2d7bb388-00a0-48a7-8165-4aedfb6a998d,M,14.0,SV,2025-09-03 22:55:00,AEROPUERTO,TARJETA,111.94,USD,111.94,1,0
8213,AV,Avianca,av9787,SAP,CUN,2024-05-13 18:54:00,2024-05-13 23:35:00,257.0,DIVERTED,0.0,B767,ECONOMY,26B,08605169-86ca-44c8-9826-ba693335947a,F,35.0,CU,2024-02-11 05:32:00,AGENCIA,PAYPAL,116.76,USD,116.76,1,0
8214,LA,Latam,LA1291,GUA,SAL,2025-08-13 07:38:00,2025-08-13 10:14:00,156.0,ON_TIME,0.0,A319,ECONOMY,27B,cba36d2b-414c-4af0-a545-28e99c9fc7d6,M,28.0,PE,2025-06-27 22:32:00,APP,PUNTOS,51.1,GTQ,6.54,1,0
8215,BA,British Airways,BA6384,PTY,JFK,2024-10-28 07:01:00,2024-10-28 12:32:00,334.0,ON_TIME,0.0,B777,ECONOMY,40A,804b5fc9-2d1f-49f3-8d26-3fc09bf58f13,M,18.0,PA,2024-10-10 14:53:00,WEB,EFECTIVO,51.82,USD,51.82,1,0
8216,DL,Delta,DL2289,BOG,MIA,2024-03-19 22:20:00,2024-03-20 06:42:00,364.0,DELAYED,132.0,B757,ECONOMY,45D,e8b89cc4-98d3-4fdf-bc63-2c2ede97cee6,F,40.0,US,2023-12-19 00:32:00,APP,EFECTIVO,136.58,USD,136.58,2,1
8217,FR,Ryanair,FR0188,CUN,GUA,2024-11-08 20:21:00,2024-09-11 00:15:00,225.0,ON_TIME,0.0,A320,ECONOMY,25A,3025237c-2695-4537-a0e3-61494b998be3,F,26.0,MX,2024-09-21 19:06:00,WEB,EFECTIVO,101.51,USD,101.51,2,1
8218,FR,Ryanair,FR8121,PTY,SAL,2025-12-14 18:17:00,2025-12-14 20:35:00,134.0,ON_TIME,0.0,CRJ9,ECONOMY,29F,51373e38-2aa0-414c-a816-257f7895d6c5,F,14.0,CR,2025-12-06 05:07:00,CALL_CENTER,TARJETA,86.76,USD,86.76,1,0
8219,IB,Iberia,IB9690,MAD,MEX,2024-08-01 10:04:00,2024-01-08 14:35:00,252.0,ON_TIME,0.0,B777,ECONOMY,37F,fd1fcfbd-b791-4ccb-a4d3-c84c472cf907,M,42.0,ES,2023-10-10 19:33:00,AGENCIA,TARJETA,49.07,USD,49.07,1,0
8220,WN,Southwest,WN7118,BOG,LIM,2025-03-12 03:39:00,2025-12-03 07:27:00,224.0,ON_TIME,0.0,B757,ECONOMY,19F,1fdc064e-dc7c-4a20-9570-d0aac1b92c3c,F,31.0,US,2025-10-17 13:01:00,APP,TARJETA,104.64,USD,104.64,1,0
8221,LA,Latam,LA7129,BCN,SAP,2025-03-06 23:47:00,2025-03-07 06:12:00,366.0,ON_TIME,0.0,B739,ECONOMY,30B,341daefc-949f-4ba9-bfc7-bc869f952619,F,0.0,MX,2025-02-19 13:26:00,WEB,TARJETA,129.98,USD,129.98,3,2
8222,LA,Latam,LA0951,BCN,MIA,2025-09-15 06:33:00,2025-09-15 09:57:00,193.0,ON_TIME,0.0,B739,BUSINESS,10C,1f7a1744-1ec0-453a-8501-62ac183e516e,F,38.0,ES,2025-09-09 13:42:00,AGENCIA,TRANSFERENCIA,230.27,MXN,13.36,2,1
8223,UA,United,UA2591,MEX,SAL,2025-06-20 11:27:00,2025-06-20 13:14:00,102.0,ON_TIME,0.0,A319,ECONOMY,40A,fea2dc57-dadf-4513-8bcd-09a61f19fa28,M,28.0,US,2025-04-05 02:48:00,WEB,EFECTIVO,44.57,USD,44.57,2,1
8224,CM,Copa Airlines,cm6260,MAD,BCN,2024-11-24 09:06:00,2024-11-24 17:21:00,347.0,DELAYED,133.0,B767,ECONOMY,33C,dd3c6d15-4824-4c8d-a14a-64a4cbd1bb17,M,40.0,SV,2024-08-23 21:10:00,CALL_CENTER,TRANSFERENCIA,79.13,USD,79.13,0,0
8225,DL,Delta,DL7240,MAD,SJO,2024-05-11 18:27:00,2024-05-11 21:19:00,152.0,ON_TIME,0.0,CRJ9,ECONOMY,44D,42cfe056-fb9f-4cc6-bc71-d1ea55b2edf2,F,34.0,GT,2024-03-23 22:32:00,AEROPUERTO,PUNTOS,119.18,EUR,129.91,1,0
8226,B6,Jetblue,B68782,BCN,MIA,2024-01-22 11:50:00,2024-01-22 14:02:00,113.0,ON_TIME,0.0,A321,PREMIUM_ECONOMY,12D,0fcd6de0-2a2a-4639-9200-7e469918b1d8,F,43.0,HN,2023-12-08 18:56:00,AEROPUERTO,EFECTIVO,215.41,GTQ,27.57,3,2
8227,DL,Delta,DL7408,HAV,SAP,2024-12-04 03:35:00,2024-12-04 07:07:00,208.0,ON_TIME,0.0,A319,ECONOMY,35C,6ccfd8e1-9335-46b3-b293-28bc69bf4aad,M,36.0,US,2024-08-06 11:21:00,APP,PAYPAL,63.95,USD,63.95,2,1
8228,AA,American Airlines,AA2016,HAV,MEX,2024-02-12 13:25:00,2024-12-02 15:01:00,73.0,ON_TIME,0.0,B767,ECONOMY,37B,cab6c8d0-cf2b-4e81-b330-02a236d19324,M,31.0,HN,2024-08-15 22:49:00,APP,EFECTIVO,94.21,MXN,5.46,1,0
8229,WN,Southwest,WN9766,LIM,MAD,2024-05-17 05:32:00,2024-05-17 11:09:00,326.0,ON_TIME,0.0,B787,ECONOMY,28B,27976c8c-b5e0-488d-9f3c-b265fbcb6aaf,F,47.0,HN,2024-02-19 18:28:00,AGENCIA,PAYPAL,48.74,USD,48.74,2,1
8230,WN,Southwest,WN7138,SJO,HAV,2024-09-23 03:02:00,2024-09-23 06:49:00,204.0,ON_TIME,0.0,B738,ECONOMY,31E,6772cdb1-342b-4668-852f-53ef68425145,M,34.0,HN,2024-07-20 15:44:00,AGENCIA,TARJETA,143.07,USD,143.07,1,0
8231,CM,Copa Airlines,CM1358,PTY,BCN,2024-11-25 03:07:00,2024-11-25 09:09:00,345.0,ON_TIME,0.0,CRJ9,ECONOMY,43F,2166faf0-897c-4a1c-919a-3524d772f488,F,30.0,ES,2024-09-03 14:35:00,AGENCIA,PAYPAL,112.83,USD,112.83,3,2
8232,CM,Copa Airlines,CM6227,SJO,MEX,2024-12-20 13:55:00,2024-12-20 20:42:00,382.0,ON_TIME,0.0,CRJ9,ECONOMY,39E,5acc26fc-5ff7-4639-9b42-bc778afe9fab,M,40.0,PE,2024-11-27 16:34:00,CALL_CENTER,TARJETA,113.81,USD,113.81,0,0
8233,DL,Delta,DL4257,LIM,MEX,2024-11-19 16:30:00,2024-11-19 20:29:00,154.0,DELAYED,75.0,B787,ECONOMY,20C,a31fcb0f-76dc-495d-8eca-be6239865a5d,M,23.0,US,2024-10-20 02:21:00,WEB,TRANSFERENCIA,61.44,USD,61.44,3,2
8234,AM,Aeromexico,AM9456,SAL,LAX,2025-05-14 00:10:00,2025-05-14 06:30:00,241.0,DELAYED,143.0,B737,ECONOMY,37C,af6b44bd-7f67-4bf6-9f6d-0f5ca1df4ca4,M,34.0,PA,2025-03-24 08:12:00,AEROPUERTO,EFECTIVO,47.64,GTQ,6.1,2,1
8235,CM,Copa Airlines,CM8129,PTY,SJO,2025-04-15 20:04:00,2025-04-16 00:02:00,232.0,ON_TIME,0.0,B757,BUSINESS,10F,0162efda-cfd1-44e7-be46-16bd9d8e2476,M,30.0,UNKNOWN,2025-03-22 02:50:00,AGENCIA,PAYPAL,195.78,USD,195.78,1,0
8236,WN,Southwest,WN0562,SJO,BCN,2024-03-24 02:31:00,2024-03-24 04:57:00,132.0,ON_TIME,0.0,B777,ECONOMY,40D,ecf05ea3-5c62-4b2e-b88d-103ccf9d8253,M,57.0,ES,2024-03-01 20:48:00,WEB,TRANSFERENCIA,93.78,EUR,102.22,1,0
8237,DL,Delta,DL8237,MAD,LIM,2025-12-29 07:56:00,2025-12-29 13:14:00,328.0,ON_TIME,0.0,A319,ECONOMY,18E,e9569148-f8df-4a25-b1d7-ebd35822486f,F,42.0,HN,2025-12-06 03:31:00,CALL_CENTER,TRANSFERENCIA,122.43,USD,122.43,0,0
8238,WN,Southwest,WN4340,LAX,BCN,2024-04-20 23:02:00,2024-04-21 03:07:00,235.0,ON_TIME,0.0,B739,ECONOMY,27F,2ad26736-beb8-4bc8-be2c-a91ec45a658f,M,21.0,ES,2023-12-22 18:31:00,AGENCIA,TARJETA,76.88,USD,76.88,1,0
8239,AM,Aeromexico,AM7646,JFK,HAV,2025-07-09 20:54:00,,,CANCELLED,,B739,ECONOMY,,0d3aefad-586b-4840-ac45-97bba109cba0,M,65.0,US,2025-07-23 21:46:00,APP,TARJETA,79.23,USD,79.23,2,1
8240,LA,Latam,LA4860,MIA,HAV,2024-06-21 02:05:00,2024-06-21 10:42:00,352.0,DELAYED,148.0,A321,ECONOMY,19B,42fc3f89-e549-44d7-8b0d-0ec2d15721f4,F,48.0,US,2024-05-06 14:25:00,CALL_CENTER,TARJETA,114.13,USD,114.13,1,0
8241,AA,American Airlines,AA0480,LAX,SAL,2024-05-13 09:13:00,2024-05-13 16:26:00,402.0,DELAYED,21.0,B738,ECONOMY,29C,64d8633d-5ea7-4e45-9c94-d8077adef91f,M,14.0,PE,2024-01-16 15:49:00,AGENCIA,PAYPAL,90.8,GTQ,11.62,2,1
8242,IB,Iberia,IB8019,LIM,MEX,2024-08-02 22:55:00,2024-08-03 05:50:00,413.0,ON_TIME,0.0,E190,ECONOMY,22A,eb636940-accb-4ee2-8e7c-5c371711593e,F,35.0,GT,2024-05-30 09:07:00,AGENCIA,TRANSFERENCIA,91.42,MXN,5.3,2,1
8243,LA,Latam,LA8820,GUA,HAV,2025-01-10 18:18:00,2025-01-10 20:07:00,118.0,ON_TIME,0.0,CRJ9,FIRST,1C,1dda5046-d113-4699-a647-11cecb5ff42f,X,24.0,HN,2024-12-12 10:24:00,APP,PAYPAL,209.38,USD,209.38,1,0
8244,BA,British Airways,BA3658,LIM,SAP,2025-08-04 23:04:00,2025-09-04 00:06:00,66.0,DIVERTED,0.0,B767,ECONOMY,27D,521b5674-353e-4a62-bea3-f7b2c8a2549c,M,27.0,SV,2024-12-24 20:01:00,CALL_CENTER,PUNTOS,78.71,EUR,85.79,2,1
8245,AV,Avianca,AV4773,SAP,BOG,2024-04-19 02:01:00,2024-04-19 10:13:00,361.0,DELAYED,113.0,CRJ9,ECONOMY,34D,80ea8db9-0c6f-4a6f-b189-5ca32cc09992,F,49.0,CU,2024-04-15 19:14:00,APP,TRANSFERENCIA,153.86,USD,153.86,2,1
8246,DL,Delta,DL8856,MEX,PTY,2025-10-07 01:17:00,2025-10-07 04:57:00,214.0,ON_TIME,0.0,CRJ9,ECONOMY,36A,7e7b439f-94e6-4dd7-833b-d8e58e95793c,F,52.0,PE,2025-09-30 19:00:00,APP,PUNTOS,110.06,USD,110.06,0,0
8247,BA,British Airways,BA6562,GUA,BCN,2024-10-10 03:30:00,2024-10-10 10:13:00,379.0,ON_TIME,0.0,B757,BUSINESS,8D,41fa87de-af17-4d33-afe5-21768c9ce484,F,20.0,ES,2024-09-28 23:32:00,AGENCIA,PAYPAL,155.3,EUR,169.28,3,2
8248,BA,British Airways,BA8333,JFK,MAD,2025-08-19 01:12:00,,,CANCELLED,,B777,ECONOMY,,e72b9403-c31e-44e3-a0b2-0338e1dd1e48,F,36.0,MX,2025-07-21 00:15:00,APP,PAYPAL,65.28,USD,65.28,1,0
8249,B6,Jetblue,B61869,MEX,CUN,2025-12-16 02:01:00,2025-12-16 08:27:00,389.0,ON_TIME,0.0,A320,PREMIUM_ECONOMY,11C,60cdb5b7-613b-490d-960f-efe24d28c943,M,,MX,2025-12-06 10:37:00,AGENCIA,PAYPAL,141.49,EUR,154.22,2,1
8250,AM,Aeromexico,AM1738,LAX,SAL,2024-05-19 07:04:00,2024-05-19 11:29:00,262.0,ON_TIME,0.0,A320,ECONOMY,44A,73ba425a-4b36-4816-a2d0-443054f04852,F,40.0,SV,2024-01-04 00:58:00,APP,PUNTOS,116.61,USD,116.61,1,0
8251,CM,Copa Airlines,CM6281,MIA,GUA,2025-10-05 03:50:00,2025-10-05 10:01:00,359.0,ON_TIME,0.0,A321,ECONOMY,17D,ab2ba5d4-7034-44e0-bec3-304c1013069a,M,22.0,MX,2025-09-10 17:55:00,CALL_CENTER,TRANSFERENCIA,112.9,USD,112.9,1,0
8252,FR,Ryanair,FR5442,PTY,BCN,2024-01-27 21:52:00,2024-01-28 06:02:00,265.0,DELAYED,214.0,B739,ECONOMY,30E,77bc3022-b0da-42d3-a960-a84a9f1f05c0,F,24.0,MX,2023-12-30 18:13:00,WEB,EFECTIVO,58.6,USD,58.6,2,1
8253,AV,Avianca,AV7102,SAP,BOG,2025-10-02 22:53:00,2025-11-02 05:17:00,366.0,ON_TIME,0.0,B757,BUSINESS,6A,1266ff23-dba7-4855-bf0d-7f406e8cf4ee,M,40.0,US,2025-01-24 16:42:00,CALL_CENTER,EFECTIVO,274.25,EUR,298.93,1,0
8254,LA,Latam,LA2655,BOG,MEX,2024-08-09 02:38:00,2024-08-09 07:08:00,272.0,ON_TIME,0.0,B787,ECONOMY,24A,5eee3a7c-7067-446c-b585-2a14a775b40a,M,40.0,PE,2024-07-05 19:23:00,CALL_CENTER,PAYPAL,82.05,MXN,4.76,0,0
8255,IB,Iberia,IB6210,MIA,GUA,2025-10-21 12:39:00,2025-10-21 19:06:00,285.0,DELAYED,86.0,B757,ECONOMY,23E,4cf0d4c1-2b5c-4552-b0a1-1297c99392fc,M,38.0,ES,2025-09-19 08:12:00,AEROPUERTO,TARJETA,85.43,USD,85.43,1,0
8256,CM,Copa Airlines,CM9728,MEX,HAV,2025-01-09 09:02:00,2025-01-09 14:48:00,328.0,ON_TIME,0.0,B738,ECONOMY,32C,fb0ea97c-4e86-41da-a30a-af20014b5018,M,19.0,GT,2024-12-29 11:35:00,WEB,PUNTOS,52.72,EUR,57.46,0,0
8257,AM,Aeromexico,AM3237,GUA,BCN,2025-05-31 18:23:00,2025-05-31 20:39:00,137.0,ON_TIME,0.0,B737,ECONOMY,41A,840a47a2-de88-46d2-b5ed-79df5f441282,F,32.0,CR,2025-03-22 07:58:00,AEROPUERTO,TRANSFERENCIA,83.76,USD,83.76,1,0
8258,LA,Latam,LA8079,MIA,MEX,2025-04-16 13:06:00,,,CANCELLED,,E190,ECONOMY,,d279a4c1-fbcc-42ee-b29f-e5274875d096,F,34.0,US,2024-12-29 00:27:00,AGENCIA,TARJETA,103.2,USD,103.2,1,0
8259,B6,Jetblue,B68727,SJO,MAD,2025-12-16 13:26:00,2025-12-16 18:16:00,266.0,ON_TIME,0.0,CRJ9,ECONOMY,26C,5c99800d-c376-4066-aba0-eb92d100d245,M,31.0,CO,2025-07-09 09:54:00,CALL_CENTER,TRANSFERENCIA,99.19,USD,99.19,1,0
8260,IB,Iberia,IB7232,LIM,MAD,2024-03-04 03:44:00,2024-03-04 06:50:00,173.0,ON_TIME,0.0,B738,ECONOMY,18C,a3f3191b-8706-4673-a8d1-bf91c64f37a2,M,32.0,ES,2024-02-13 04:34:00,CALL_CENTER,PAYPAL,154.19,GTQ,19.74,1,0
8261,AV,Avianca,AV0082,BOG,MIA,2024-07-30 05:53:00,2024-07-30 11:37:00,344.0,ON_TIME,0.0,A321,ECONOMY,21D,539e4ec2-8ed0-46b3-bb5f-98070d420886,F,35.0,GT,2024-04-27 10:57:00,WEB,EFECTIVO,184.8,USD,184.8,2,1
8262,DL,Delta,DL5543,CUN,BOG,2024-01-25 11:02:00,2024-01-25 15:47:00,284.0,ON_TIME,0.0,B739,ECONOMY,35A,97cdb83d-67f6-4707-962f-4e8d3877969c,F,38.0,PE,2023-10-06 23:56:00,AEROPUERTO,TRANSFERENCIA,75.58,USD,75.58,1,0
8263,B6,Jetblue,B67786,SAL,PTY,2024-12-30 08:38:00,2024-12-30 13:42:00,309.0,ON_TIME,0.0,A321,ECONOMY,41F,35ace65d-40cd-4610-9605-a18435bfbd72,F,22.0,ES,2024-11-15 20:33:00,WEB,PAYPAL,49.16,USD,49.16,1,0
8264,UA,United,UA2031,SAL,HAV,2025-08-20 00:11:00,2025-08-20 04:20:00,229.0,ON_TIME,0.0,B787,PREMIUM_ECONOMY,15C,dd7250d2-2761-41a9-b9d9-b0c207e21335,F,21.0,GT,2025-05-17 19:01:00,CALL_CENTER,EFECTIVO,80.82,GTQ,10.34,1,0
8265,LA,Latam,LA9914,JFK,MEX,2024-05-21 07:45:00,2024-05-21 12:40:00,138.0,DELAYED,161.0,B757,ECONOMY,45D,bd0a8eb1-8034-4604-b5aa-c82999db464f,F,39.0,CR,2024-03-24 15:46:00,WEB,TRANSFERENCIA,67.75,GTQ,8.67,1,0
8266,B6,Jetblue,B69208,LIM,LAX,2025-10-29 16:00:00,2025-10-29 22:01:00,206.0,DELAYED,149.0,B739,ECONOMY,21F,f8a60481-c795-4518-95b2-e19974bbcde6,M,36.0,SV,2025-09-24 15:27:00,CALL_CENTER,TRANSFERENCIA,127.57,EUR,139.05,1,0
8267,WN,Southwest,WN4250,HAV,LAX,2025-06-25 19:23:00,2025-06-26 02:04:00,383.0,ON_TIME,0.0,B777,ECONOMY,21F,a0aa1e82-6e75-4c8c-b0b5-89eaabbe3434,F,32.0,US,2025-04-21 15:05:00,APP,TRANSFERENCIA,168.63,MXN,9.78,0,0
8268,AA,American Airlines,AA3332,MEX,MIA,2024-02-23 05:32:00,,,CANCELLED,,A320,ECONOMY,,c6a1a094-1108-45d6-9f7a-d3a1feafce02,F,18.0,SV,2023-11-07 14:02:00,WEB,TARJETA,77.27,GTQ,9.89,2,1
8269,AM,Aeromexico,AM7653,PTY,BOG,2024-01-03 01:07:00,2024-03-01 02:55:00,85.0,ON_TIME,0.0,B738,ECONOMY,45A,f0ce4c09-8a96-47ce-b3a2-7e55e5374145,F,26.0,CR,2023-09-22 13:10:00,AGENCIA,TARJETA,113.04,GTQ,14.47,1,0
8270,LA,Latam,LA6070,SAL,HAV,2025-07-18 11:49:00,2025-07-18 18:52:00,413.0,ON_TIME,0.0,B757,ECONOMY,20E,bf5a5d76-57b4-4843-a48e-81d5a1ed9d25,F,4.0,ES,2025-04-11 14:49:00,AGENCIA,PAYPAL,49.15,GTQ,6.29,2,1
8271,FR,Ryanair,FR9507,SJO,PTY,2024-11-20 10:50:00,2024-11-20 16:44:00,347.0,ON_TIME,0.0,B787,ECONOMY,23C,2e2e23e5-d0ee-4849-92a8-f227c79d9846,M,32.0,MX,2024-08-06 21:25:00,WEB,EFECTIVO,140.19,USD,140.19,0,0
8272,AA,American Airlines,AA6171,MEX,BCN,2025-02-27 16:58:00,2025-02-27 19:28:00,153.0,ON_TIME,0.0,B777,ECONOMY,18A,ed2a94ed-548c-4f36-86da-b125313591c9,F,36.0,PE,2025-02-18 09:03:00,WEB,PAYPAL,50.75,GTQ,6.5,2,1
8273,FR,Ryanair,FR4341,CUN,MEX,2024-05-27 20:51:00,2024-05-28 02:22:00,325.0,ON_TIME,0.0,B739,ECONOMY,39A,2479c593-6449-4cd6-ae70-c0ace6097e06,M,18.0,GT,2024-01-05 22:52:00,CALL_CENTER,PAYPAL,146.28,USD,146.28,1,0
8274,WN,Southwest,WN1960,GUA,LAX,2024-08-19 12:00:00,2024-08-19 18:05:00,374.0,ON_TIME,0.0,B757,ECONOMY,39B,982eace8-488f-4d8e-83c7-5792657ebf00,F,25.0,HN,2024-07-10 11:52:00,AEROPUERTO,PUNTOS,58.55,USD,58.55,1,0
